ms,sm_util_pct,mem_util_pct,cpu_util_pct,vram_used_mb,pcie_rx_kbs,pcie_tx_kbs
27551.449,0,0,0.0,0.000,0,0
27602.982,0,0,0.1,0.000,0,0
27654.214,0,0,0.2,0.000,0,0
27705.446,0,0,0.6,0.000,0,0
27756.714,0,0,0.5,0.000,0,0
27808.009,0,0,0.2,0.000,0,0
27859.366,0,0,0.2,0.000,0,0
27910.472,0,0,0.3,0.000,0,0
27961.831,0,0,0.3,0.000,0,0
28013.259,0,0,0.0,0.000,0,0
28064.464,0,0,0.1,0.000,0,0
28116.223,0,0,0.1,0.000,0,0
28167.626,0,0,0.1,0.000,0,0
28219.108,0,0,0.1,0.000,0,0
28270.336,0,0,0.2,0.000,0,0
28321.496,0,0,11.7,0.000,0,0
28373.150,0,0,22.7,0.000,0,0
28425.664,0,0,66.7,0.000,0,0
28477.120,0,0,64.0,0.000,0,0
28528.571,0,0,35.7,0.000,0,0
28579.678,0,0,19.1,0.000,0,0
28631.021,0,0,28.7,0.000,0,0
28682.211,0,0,6.3,0.000,0,0
28733.239,0,0,3.1,0.000,0,0
28784.248,0,0,5.8,0.000,0,0
28835.290,0,0,4.9,0.000,0,0
28886.729,0,0,4.6,0.000,0,0
28938.175,0,0,13.5,0.000,0,0
28990.667,0,0,53.9,0.000,0,0
29045.606,0,0,19.1,0.000,0,0
29097.672,0,0,64.9,0.000,0,0
29149.251,0,0,57.9,0.000,0,0
29200.651,0,0,52.5,0.000,0,0
29253.518,0,0,65.9,0.000,0,0
29304.865,0,0,61.8,0.000,0,0
29356.210,0,0,64.9,0.000,0,0
29407.554,0,0,66.5,0.000,0,0
29459.050,0,0,70.3,0.000,0,0
29510.557,0,0,72.5,0.000,0,0
29562.013,0,0,66.9,0.000,0,0
29615.951,0,0,68.6,0.000,0,0
29668.003,0,0,71.7,0.000,0,0
29720.067,0,0,59.9,0.000,0,0
29771.678,0,0,75.1,0.000,0,0
29826.433,0,0,73.6,0.000,0,0
29878.255,0,0,70.4,0.000,0,0
29929.797,0,0,68.2,0.000,0,0
29982.160,0,0,79.0,0.000,0,0
30034.300,0,0,71.4,0.000,0,0
30086.628,0,0,57.1,0.000,0,0
30138.487,0,0,68.4,0.000,0,0
30190.379,0,0,71.2,0.000,0,0
30242.019,0,0,52.4,0.000,0,0
30293.202,0,0,45.3,0.000,0,0
30344.167,0,0,59.6,0.000,0,0
30395.005,0,0,20.2,0.000,0,0
30445.983,0,0,25.7,0.000,0,0
30496.762,0,0,9.8,0.000,0,0
30548.118,0,0,4.7,0.000,0,0
30599.497,0,0,6.6,0.000,0,0
30651.059,0,0,5.2,0.000,0,0
30702.524,0,0,4.0,0.000,0,0
30753.989,0,0,1.7,0.000,0,0
30805.410,0,0,7.0,0.000,0,0
30858.230,0,0,45.5,0.000,0,0
30910.286,0,0,75.0,0.000,0,0
30962.368,0,0,75.1,0.000,0,0
31014.051,0,0,70.1,0.000,0,0
31066.374,0,0,57.1,0.000,0,0
31118.618,0,0,78.0,0.000,0,0
31170.403,0,0,70.4,0.000,0,0
31223.005,0,0,68.9,0.000,0,0
31275.436,0,0,72.4,0.000,0,0
31328.706,0,0,80.8,0.000,0,0
31380.605,0,0,65.5,0.000,0,0
31432.278,0,0,76.4,0.000,0,0
31483.457,0,0,70.7,0.000,0,0
31534.533,0,0,71.3,0.000,0,0
31586.175,0,0,76.1,0.000,0,0
31637.960,0,0,58.1,0.000,0,0
31689.227,0,0,66.4,0.000,0,0
31740.779,0,0,65.6,0.000,0,0
31792.226,0,0,54.1,0.000,0,0
31844.165,0,0,56.7,0.000,0,0
31895.515,0,0,45.9,0.000,0,0
31946.850,0,0,39.0,0.000,0,0
31997.596,0,0,20.2,0.000,0,0
32049.136,0,0,11.7,0.000,0,0
32100.227,0,0,29.1,0.000,0,0
32151.421,0,0,5.8,0.000,0,0
32202.383,0,0,5.5,0.000,0,0
32253.630,0,0,4.0,0.000,0,0
32305.222,0,0,2.0,0.000,0,0
32356.827,0,0,4.5,0.000,0,0
32408.235,0,0,1.8,0.000,0,0
32459.699,0,0,1.6,0.000,0,0
32511.299,0,0,1.6,0.000,0,0
32562.851,0,0,1.7,0.000,0,0
32614.396,0,0,1.4,0.000,0,0
32666.004,0,0,1.1,0.000,0,0
32717.567,0,0,3.0,0.000,0,0
32769.046,0,0,1.8,0.000,0,0
32820.536,0,0,1.2,0.000,0,0
32872.216,0,0,2.0,0.000,0,0
32923.657,0,0,1.7,0.000,0,0
32975.161,0,0,1.8,0.000,0,0
33026.725,0,0,2.0,0.000,0,0
33078.284,0,0,1.7,0.000,0,0
33129.620,0,0,1.4,0.000,0,0
33181.097,0,0,1.3,0.000,0,0
33232.736,0,0,1.7,0.000,0,0
33284.235,0,0,1.3,0.000,0,0
33335.694,0,0,0.9,0.000,0,0
33387.176,0,0,1.0,0.000,0,0
33438.644,0,0,1.2,0.000,0,0
33490.152,0,0,1.2,0.000,0,0
33541.630,0,0,0.9,0.000,0,0
33593.060,0,0,1.2,0.000,0,0
33644.588,0,0,1.1,0.000,0,0
33695.918,0,0,1.2,0.000,0,0
33747.325,0,0,1.0,0.000,0,0
33798.731,0,0,0.9,0.000,0,0
33850.184,0,0,1.2,0.000,0,0
33901.536,0,0,1.2,0.000,0,0
33952.959,0,0,1.5,0.000,0,0
34004.414,0,0,1.4,0.000,0,0
34055.832,0,0,1.1,0.000,0,0
34107.310,0,0,1.1,0.000,0,0
34158.757,0,0,1.2,0.000,0,0
34210.335,0,0,1.3,0.000,0,0
34261.774,0,0,1.2,0.000,0,0
34313.285,0,0,0.8,0.000,0,0
34364.783,0,0,1.0,0.000,0,0
34416.155,0,0,0.9,0.000,0,0
34467.548,0,0,0.8,0.000,0,0
34519.099,0,0,0.8,0.000,0,0
34570.643,0,0,0.8,0.000,0,0
34622.164,0,0,0.9,0.000,0,0
34673.526,0,0,0.9,0.000,0,0
34724.729,0,0,3.1,0.000,0,0
34776.183,0,0,35.0,0.000,0,0
34827.406,0,0,45.6,0.000,0,0
34878.945,0,0,36.3,0.000,0,0
34930.343,0,0,36.3,0.000,0,0
34981.982,0,0,26.3,0.000,0,0
35033.501,0,0,16.5,0.000,0,0
35084.904,0,0,9.9,0.000,0,0
35136.134,0,0,10.6,0.000,0,0
35187.427,0,0,16.6,0.000,0,0
35238.683,0,0,21.2,0.000,0,0
35290.139,0,0,10.4,0.000,0,0
35341.386,0,0,5.8,0.000,0,0
35392.718,0,0,18.5,0.000,0,0
35444.149,0,0,1.4,0.000,0,0
